filename,uncompressed_bytes,compressed_bytes,compression_method,local_header_offset,crc32
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,203321792,64524398,8,296674241947,2328005957
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,93922885,30125191,8,296738766480,1287161477
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,223405303,70086548,8,296768891807,1266013879
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,323854014,93095399,8,296838978491,3461843380
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,270017953,85805289,8,296932074025,2287335972
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,226801622,72513067,8,297017879449,1923410751
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2560050,1077345,8,297090392652,3116155448
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,186143141,58660842,8,297091470118,3314111614
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,156064679,50043496,8,297150131095,2565168373
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,339761272,108728516,8,297200174726,1123008719
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,163512994,50835333,8,297308903378,3959885515
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,144958604,46122806,8,297359738847,3204091563
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,151651657,47986200,8,297405861788,3565912025
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,372733592,117286425,8,297453848124,1063761000
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,109769157,34952045,8,297571134684,3563914878
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,16975,7446,8,297606086865,3937664621
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,228138111,71332518,8,297606094439,2599563251
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,69606470,22097841,8,297677427093,3913406876
dMean__B_2_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,75803570,23784994,8,297699525070,267401413
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,226229363,69660937,8,297723310200,4073927602
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,118144167,37016422,8,297792971279,3789366818
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,165668477,53011554,8,297829987844,2794037606
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,168124042,51414593,8,297882999541,435975413
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,45388455,14276921,8,297934414276,2094808206
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,202166100,62800396,8,297948691340,324525864
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,90770851,28650188,8,298011491878,1437311682
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,224753733,69088349,8,298040142209,1565787787
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,293103138,82062882,8,298109230701,1462240974
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,270344662,84054232,8,298191293725,2574154851
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,218576668,68769184,8,298275348099,3283893880
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2237163,912185,8,298344117426,1757973275
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,186397214,57573018,8,298345029739,1315318638
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,164719977,51934678,8,298402602899,1331487111
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,306424848,96557073,8,298454537719,2019977168
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,167029466,51078735,8,298551094935,4151291156
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,140208960,43744565,8,298602173813,626196361
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,147484875,45719325,8,298645918520,3317907107
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,356359081,110015840,8,298691637988,1829488536
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,111146822,34750867,8,298801653970,1758315066
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,219683563,67274224,8,298836404980,4049769811
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,65126825,20250168,8,298903679347,545308017
dMean__Mesenchymal_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,78518316,24219880,8,298923929658,352926843
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,209527250,68765808,8,298948149681,1808941772
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,115062415,37967718,8,299016915621,2282214799
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,168191449,56429388,8,299054883472,2027573064
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,153084893,50168861,8,299111312993,472546912
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,43222844,14296473,8,299161481986,4098102391
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,193860853,64187647,8,299175778592,644792744
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,92618387,30691153,8,299239966371,409228893
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,200553474,65713747,8,299270657657,3750101982
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,288610323,89207782,8,299336371537,3480832465
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,252512034,83504085,8,299425579451,3480908758
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,221395934,73269468,8,299509083668,2767506487
dMean__T_12_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2368724,998118,8,299582353269,331830434
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,170483758,56037247,8,299583351505,3914995050
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,150403408,50041056,8,299639388884,1864448863
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,311990131,103468205,8,299689430072,1132282485
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,153786410,50093582,8,299792898410,3575263505
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,127318716,42126236,8,299842992125,52746501
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,142500194,46772667,8,299885118493,319111723
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,340911413,112119328,8,299931891293,2288661824
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,106513025,35298456,8,300044010753,3058353903
dMean__T_12_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,28575,12385,8,300079309342,2991055055
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,213617814,69559163,8,300079321852,793250593
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,61933298,20444015,8,300148881148,3548390187
dMean__T_12_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,75687025,24778177,8,300169325296,479134990
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,263108366,85831432,8,300194103606,4015225091
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,146394084,48195437,8,300279935180,1787872106
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,206352226,68868867,8,300328130760,1009640685
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,198771381,64527710,8,300396999770,217467153
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,53936345,17780008,8,300461527622,1034959949
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,237378565,78219853,8,300479307773,4240199527
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,105907712,34937811,8,300557527768,453379362
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,265731496,86599310,8,300592465722,3484729895
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,328934106,100910946,8,300679065175,3965845165
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,306003153,100526432,8,300779976263,2130398995
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,261197297,86208472,8,300880502837,2355504434
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2888352,1224339,8,300966711452,3540182110
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,213737502,69905336,8,300967935919,2080465783
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,194563293,64406285,8,301037841397,3532849041
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,348981577,115429402,8,301102247824,3742482686
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,189167242,61185544,8,301217677369,4090808418
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,166942017,54953969,8,301278863056,3832577356
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,172633441,56429478,8,301333817167,3889240715
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,430084301,140667050,8,301390246788,1904254286
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,130198258,42920982,8,301530913980,3403273139
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,32188,13968,8,301573835105,3346290934
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,249068553,80777739,8,301573849208,300817784
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,77172164,25302212,8,301654627090,2421290951
dMean__Epithelial_31_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,89443038,29120653,8,301679929445,3499685993
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,348060185,111419129,8,301709050241,578932054
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,200749281,65024762,8,301820469508,3120461005
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,297505334,97740145,8,301885494409,1687968590
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,252424283,80463897,8,301983234693,1442294631
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,79046370,25610831,8,302063698728,1940142878
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,304722444,98340549,8,302089309698,564750940
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,154564569,50248249,8,302187650385,258625057
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,335821367,107285215,8,302237898773,3548355402
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,439709282,131250327,8,302345184127,3898331197
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,396495967,128112190,8,302476434592,232845455
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,376642059,122428048,8,302604546920,2457360280
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3917110,1687526,8,302726975107,3815487644
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,285461614,91584464,8,302728662757,2977143599
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,239145840,77839014,8,302820247359,513289540
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,519717070,169024079,8,302898086511,3062781639
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,245725207,78051052,8,303067110729,2887525764
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,224623483,72720490,8,303145161920,361075335
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,231642793,74461504,8,303217882548,1456972204
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,561897030,180198401,8,303292344191,2125802899
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,164488828,53196806,8,303472542730,163018652
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,460743,188650,8,303525739675,2306917214
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,349066845,111137290,8,303525928456,3866888528
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,104432173,33692757,8,303637065885,73740910
dMean__Myeloid_0_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,110336018,35222402,8,303670758781,2794911037
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,221559879,69638331,8,303705981322,749623303
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,114023382,36349754,8,303775619795,2961453284
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,156791652,50872115,8,303811969692,3388540753
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,165216203,51709568,8,303862841950,2473104387
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,42932534,13720630,8,303914551660,1130425685
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,197001347,62596323,8,303928272433,3951863859
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,86196456,27701501,8,303990868898,978150184
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,216591533,68033826,8,304018570542,3690309644
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,276847094,79970961,8,304086604511,1426322458
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,254444980,80893505,8,304166575614,691447575
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,214354776,68473751,8,304247469261,2087220276
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2387040,987250,8,304315943155,1221616116
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,179362133,56592472,8,304316930533,2895269545
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,156840356,50284883,8,304373523147,3468887602
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,290851907,92958957,8,304423808172,4235572540
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,160143097,50122330,8,304516767272,1662469815
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,137234814,43612736,8,304566889745,2295857452
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,139427712,44113287,8,304610502623,3511056576
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,340487123,107166273,8,304654616053,3571117132
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,106420268,33986196,8,304761782468,1309354961
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,4166,1939,8,304795768807,2740182671
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,205273168,64150049,8,304795770881,3562537294
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,67162410,21267673,8,304859921073,1969704799
dMean__Mesenchymal_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,78607444,24678742,8,304881188889,2501561996
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,355068669,118128881,8,304905867774,3064785288
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,213128621,71287564,8,305023996796,3001503812
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,312013306,105590795,8,305095284502,2108734427
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,267467496,88704161,8,305200875439,3379456920
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,82747706,27697516,8,305289579741,1630878142
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,327584336,109766119,8,305317277399,3464820322
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,147134594,49297879,8,305427043659,1683368896
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,348925646,115689154,8,305476341680,3461626117
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,462489216,146675124,8,305592030976,854205818
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,424802413,141957699,8,305738706241,2520153973
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,379826979,127250364,8,305880664081,2795074983
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,4029940,1740755,8,306007914587,2453560738
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,299545114,99796460,8,306009655469,1676982574
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,258302666,86982353,8,306109452070,1858588524
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,491574709,164924742,8,306196434564,718808341
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,265086751,87468793,8,306361359448,1164394668
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,233211561,78198568,8,306448828383,1936863728
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,238991957,79540814,8,306527027092,2036037515
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,595000801,198250811,8,306606568048,4272705507
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,169526578,56719899,8,306804819000,1083485444
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1509107,617873,8,306861539041,521484090
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,344787213,113956583,8,306862157048,3075218822
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,120117225,40131882,8,306976113773,1431772507
dMean__Epithelial_2_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,122722141,40748216,8,307016245797,2657603223
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,303285798,100812707,8,307056994155,458973275
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,172457139,57633480,8,307157807004,1075830166
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,239980708,81205274,8,307215440627,2281663058
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,222973577,73888009,8,307296646044,4290332057
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,62878607,21049420,8,307370534195,361196443
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,278862377,93367907,8,307391583758,3174825522
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,121386088,40636202,8,307484951807,4073697683
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,304079522,100845195,8,307525588152,1039302714
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,385592782,121912905,8,307626433490,2516243906
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,366776529,122450370,8,307748346537,1057678577
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,310405312,103998735,8,307870797049,3949191993
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3383824,1454614,8,307974795927,3184250676
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,251568752,83804387,8,307976250669,1458454589
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,223624488,75245663,8,308060055198,3514077443
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,415358455,139281807,8,308135301003,3340038957
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,226074572,74507830,8,308274582953,9546460
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,208462047,69797273,8,308349090926,3360175548
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,204612432,68041367,8,308418888341,3622772253
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,502012267,167111451,8,308486929851,2924544568
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,151653969,50747759,8,308654041444,370717609
