dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,cohort,gene,cell_threshold,status,gene_status,gene_feature_present,eligible_donors,observed_donors,retained_cells,observed_retained_cells,donors_with_gene_umis_gt0,donor_weighted_median_log2_cpm1,donor_weighted_median_cpm,donor_weighted_median_detection_fraction,observed_detection_fraction,minimum_log2_cpm1,maximum_log2_cpm1,all_feature_umis,positive_denominator_donors
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate,PSC,UBASH3A,50,evaluable_descriptive,present,True,5,7,1023,1073,4,2.0790881520464444,3.2254006753989013,0.008097165991902834,0.006842619745845552,0.0,2.156189606561535,3205026,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PBC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Stellate-Doublet,PSC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PBC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Tcell-Doublet,PSC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,BCL2L11,20,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,ETS2,20,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,PFKFB3,20,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,PRKD2,20,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,UBASH3A,20,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,BCL2L11,50,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,ETS2,50,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,PFKFB3,50,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,PRKD2,50,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,Control,UBASH3A,50,no_eligible_donors,present,True,0,3,0,34,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,61,61,2,5.615509861463458,52.87747475149014,0.13901098901098902,0.13114754098360656,4.978951874871198,6.2520678480557175,271073,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,61,61,2,8.884048347334266,473.64368073888045,0.6373626373626373,0.6065573770491803,8.74539334096673,9.022703353701802,271073,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,61,61,2,7.195849625108391,145.77370714864438,0.35934065934065934,0.3442622950819672,7.127888910603402,7.263810339613379,271073,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,61,61,2,5.1866540963889864,44.30499668093944,0.1576923076923077,0.16393442622950818,4.198344655067681,6.174963537710291,271073,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,61,61,0,0.0,0.0,0.0,0.0,0.0,0.0,271073,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,BCL2L11,50,no_eligible_donors,present,True,0,2,0,61,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,ETS2,50,no_eligible_donors,present,True,0,2,0,61,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,PFKFB3,50,no_eligible_donors,present,True,0,2,0,61,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,PRKD2,50,no_eligible_donors,present,True,0,2,0,61,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PBC,UBASH3A,50,no_eligible_donors,present,True,0,2,0,61,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,BCL2L11,20,evaluable_descriptive,present,True,4,7,433,462,4,6.516323383235807,90.91620367946672,0.1654785431959345,0.19861431870669746,5.324708154494985,7.179511279510357,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,ETS2,20,evaluable_descriptive,present,True,4,7,433,462,4,7.591991432669872,193.14074891901515,0.3353331451157538,0.3741339491916859,6.932382221173671,7.920424520392784,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,PFKFB3,20,evaluable_descriptive,present,True,4,7,433,462,4,6.453007774167531,98.58231274338586,0.22052205220522053,0.23787528868360278,5.5817303935025455,7.4831353075984035,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,PRKD2,20,evaluable_descriptive,present,True,4,7,433,462,4,6.004019497730926,66.16487303479784,0.1994985212806995,0.16166281755196305,5.4530089709997815,6.850178196936975,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,UBASH3A,20,evaluable_descriptive,present,True,4,7,433,462,0,0.0,0.0,0.0,0.0,0.0,0.0,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,BCL2L11,50,evaluable_descriptive,present,True,4,7,433,462,4,6.516323383235807,90.91620367946672,0.1654785431959345,0.19861431870669746,5.324708154494985,7.179511279510357,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,ETS2,50,evaluable_descriptive,present,True,4,7,433,462,4,7.591991432669872,193.14074891901515,0.3353331451157538,0.3741339491916859,6.932382221173671,7.920424520392784,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,PFKFB3,50,evaluable_descriptive,present,True,4,7,433,462,4,6.453007774167531,98.58231274338586,0.22052205220522053,0.23787528868360278,5.5817303935025455,7.4831353075984035,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,PRKD2,50,evaluable_descriptive,present,True,4,7,433,462,4,6.004019497730926,66.16487303479784,0.1994985212806995,0.16166281755196305,5.4530089709997815,6.850178196936975,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,VSMC,PSC,UBASH3A,50,evaluable_descriptive,present,True,4,7,433,462,0,0.0,0.0,0.0,0.0,0.0,0.0,1337082,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,BCL2L11,20,evaluable_descriptive,present,True,3,3,257,257,3,5.146625746204983,34.423276254441554,0.10294117647058823,0.12062256809338522,4.954726953934111,5.66177666997731,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,ETS2,20,evaluable_descriptive,present,True,3,3,257,257,3,7.670407333925799,202.71484905393362,0.45588235294117646,0.36964980544747084,6.508336944049803,7.694423410508877,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,PFKFB3,20,evaluable_descriptive,present,True,3,3,257,257,3,5.769436374633985,53.5473186180202,0.14705882352941177,0.15953307392996108,5.488611219923812,5.850204548412191,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,PRKD2,20,evaluable_descriptive,present,True,3,3,257,257,3,4.979038970981815,30.538430706392074,0.07575757575757576,0.0933852140077821,4.33084822667671,5.102070386985527,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,UBASH3A,20,evaluable_descriptive,present,True,3,3,257,257,0,0.0,0.0,0.0,0.0,0.0,0.0,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,BCL2L11,50,evaluable_descriptive,present,True,3,3,257,257,3,5.146625746204983,34.423276254441554,0.10294117647058823,0.12062256809338522,4.954726953934111,5.66177666997731,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,ETS2,50,evaluable_descriptive,present,True,3,3,257,257,3,7.670407333925799,202.71484905393362,0.45588235294117646,0.36964980544747084,6.508336944049803,7.694423410508877,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,PFKFB3,50,evaluable_descriptive,present,True,3,3,257,257,3,5.769436374633985,53.5473186180202,0.14705882352941177,0.15953307392996108,5.488611219923812,5.850204548412191,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,PRKD2,50,evaluable_descriptive,present,True,3,3,257,257,3,4.979038970981815,30.538430706392074,0.07575757575757576,0.0933852140077821,4.33084822667671,5.102070386985527,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,Control,UBASH3A,50,evaluable_descriptive,present,True,3,3,257,257,0,0.0,0.0,0.0,0.0,0.0,0.0,1085267,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,413,413,2,5.225888455422467,38.550835378043644,0.11838834232518777,0.09927360774818401,4.741766093905468,5.710010816939467,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,413,413,2,7.06174454155329,141.84554077004967,0.3017031630170316,0.31234866828087166,6.527977344758007,7.595511738348574,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,413,413,2,6.242874675054808,75.50745742368267,0.17462710250714059,0.16707021791767554,6.0369007093004745,6.448848640809142,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,413,413,2,4.195188970656682,17.45454218666429,0.049098169893155616,0.048426150121065374,4.019138462838943,4.371239478474421,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,413,413,1,0.6652884208664451,0.7575160744911007,0.0018115942028985507,0.002421307506053269,0.0,1.3305768417328903,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,BCL2L11,50,evaluable_descriptive,present,True,2,2,413,413,2,5.225888455422467,38.550835378043644,0.11838834232518777,0.09927360774818401,4.741766093905468,5.710010816939467,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,ETS2,50,evaluable_descriptive,present,True,2,2,413,413,2,7.06174454155329,141.84554077004967,0.3017031630170316,0.31234866828087166,6.527977344758007,7.595511738348574,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,PFKFB3,50,evaluable_descriptive,present,True,2,2,413,413,2,6.242874675054808,75.50745742368267,0.17462710250714059,0.16707021791767554,6.0369007093004745,6.448848640809142,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,PRKD2,50,evaluable_descriptive,present,True,2,2,413,413,2,4.195188970656682,17.45454218666429,0.049098169893155616,0.048426150121065374,4.019138462838943,4.371239478474421,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PBC,UBASH3A,50,evaluable_descriptive,present,True,2,2,413,413,1,0.6652884208664451,0.7575160744911007,0.0018115942028985507,0.002421307506053269,0.0,1.3305768417328903,1185895,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,BCL2L11,20,evaluable_descriptive,present,True,7,7,1634,1634,7,4.211481549905869,17.52602614883101,0.04132231404958678,0.06119951040391677,3.3303027022259,5.169754852075406,4680482,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,ETS2,20,evaluable_descriptive,present,True,7,7,1634,1634,7,6.489322372229902,88.84226360351524,0.23529411764705882,0.21542227662178703,6.16016191606672,7.944649790807071,4680482,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,PFKFB3,20,evaluable_descriptive,present,True,7,7,1634,1634,7,6.398669094121396,83.37063731219074,0.16470588235294117,0.15299877600979192,5.485833273292903,6.970187445113478,4680482,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,PRKD2,20,evaluable_descriptive,present,True,7,7,1634,1634,6,4.279383493473224,18.41881813811535,0.05555555555555555,0.044063647490820076,0.0,6.1518609389570384,4680482,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,UBASH3A,20,evaluable_descriptive,present,True,7,7,1634,1634,2,0.0,0.0,0.0,0.0012239902080783353,0.0,3.3303027022259,4680482,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,BCL2L11,50,evaluable_descriptive,present,True,5,7,1572,1634,5,4.43891120559078,20.689294263832313,0.07115384615384615,0.062340966921119595,3.9274315050221267,5.169754852075406,4513027,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,ETS2,50,evaluable_descriptive,present,True,5,7,1572,1634,5,6.449148391142747,86.37498460272013,0.2024793388429752,0.20674300254452926,6.16016191606672,6.610268866564315,4513027,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,PFKFB3,50,evaluable_descriptive,present,True,5,7,1572,1634,5,5.991498755278267,62.62398166959218,0.16322314049586778,0.15012722646310434,5.485833273292903,6.970187445113478,4513027,5
