dataset_key,dataset_id,modality,suspension_type,author_cell_type,assay,gene,cell_threshold,comparison,psc_assays_observed,control_assays_observed,shared_assay,min_donors_required,psc_median_log2_cpm1,control_median_log2_cpm1,psc_minus_control_median_difference,psc_median_detection_fraction,control_median_detection_fraction,psc_observed_detection_fraction,control_observed_detection_fraction,psc_eligible_donors,control_eligible_donors,leave_one_donor_out_min_difference,leave_one_donor_out_max_difference,leave_one_donor_out_evaluable_count,biological_interpretation,status,reason
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,VSMC,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.211481549905869,5.146625746204983,-0.935144196299114,0.04132231404958678,0.10294117647058823,0.06119951040391677,0.12062256809338522,7,3,-0.9752585646072385,-0.8214293684566583,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.489322372229902,7.670407333925799,-1.1810849616958974,0.23529411764705882,0.45588235294117646,0.21542227662178703,0.36964980544747084,7,3,-1.2011719522394744,-1.1206117145286907,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.398669094121396,5.769436374633985,0.629232719487411,0.16470588235294117,0.14705882352941177,0.15299877600979192,0.15953307392996108,7,3,0.42564755006584676,0.6883956073330246,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.279383493473224,4.979038970981815,-0.6996554775085908,0.05555555555555555,0.07575757575757576,0.044063647490820076,0.0933852140077821,7,3,-0.7528537929326369,-0.6045891288657668,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.0,0.0,0.0,0.0,0.0012239902080783353,0.0,7,3,0.0,0.0,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.43891120559078,5.146625746204983,-0.7077145406142034,0.07115384615384615,0.10294117647058823,0.062340966921119595,0.12062256809338522,5,3,-0.8615437367647836,-0.6001710504384237,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.449148391142747,7.670407333925799,-1.2212589427830522,0.2024793388429752,0.45588235294117646,0.20674300254452926,0.36964980544747084,5,3,-1.3601148350537615,-1.2011719522394744,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.991498755278267,5.769436374633985,0.22206238064428163,0.16322314049586778,0.14705882352941177,0.15012722646310434,0.15953307392996108,5,3,0.09545545409817358,0.42564755006584676,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,4.279383493473224,4.979038970981815,-0.6996554775085908,0.05825242718446602,0.07575757575757576,0.044529262086514,0.0933852140077821,5,3,-0.7528537929326369,-0.6045891288657668,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,aStellate,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0,5,3,0.0,0.0,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,3,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,3,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,3,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,3,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,3,2,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvEndo,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.272548753055133,4.259631878539422,1.012916874515711,0.1075050709939148,0.07051282051282051,0.11641673243883188,0.05954323001631321,7,3,0.9181602091849292,1.0642107734323156,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,7.248489745864623,7.90214958581667,-0.6536598399520477,0.3286004056795132,0.6474358974358975,0.33859510655090763,0.48776508972267535,7,3,-0.6982768471468423,-0.5812595765148716,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.0043523312023295,5.749906410519887,0.25444592068244276,0.21052631578947367,0.17307692307692307,0.20205209155485399,0.1468189233278956,7,3,0.1584995854427449,0.5419245328927715,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.4284600211042555,7.5177518468344395,-1.089291825730184,0.2481012658227848,0.5769230769230769,0.23835832675611682,0.400489396411093,7,3,-1.1471115272535144,-0.9949791686707208,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.6324027782280901,-0.6324027782280901,0.0,0.0013003901170351106,0.0031570639305445935,0.0016313213703099511,7,3,-0.6324027782280901,-0.24251506237000725,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.375136550888343,4.259631878539422,1.115504672348921,0.1075050709939148,0.07051282051282051,0.11783827712312069,0.05954323001631321,5,3,1.0642107734323156,1.1459157239650652,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,7.159255731475034,7.90214958581667,-0.7428938543416361,0.3286004056795132,0.6474358974358975,0.33604225924420966,0.48776508972267535,5,3,-0.8485857239570871,-0.6982768471468423,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.0043523312023295,5.749906410519887,0.25444592068244276,0.21052631578947367,0.17307692307692307,0.20357578220235675,0.1468189233278956,5,3,0.1584995854427449,0.5419245328927715,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.4284600211042555,7.5177518468344395,-1.089291825730184,0.25037037037037035,0.5769230769230769,0.24095895977245022,0.400489396411093,5,3,-1.1471115272535144,-0.7993976084673271,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.6324027782280901,-0.6324027782280901,0.0,0.0013003901170351106,0.002438033319788704,0.0016313213703099511,5,3,-0.6324027782280901,-0.24251506237000725,5,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC--Mac,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,cvLSEC-Doublet,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,0,0,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,6,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,BCL2L11,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,ETS2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,PFKFB3,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,PRKD2,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,lrNK,10x 3' v3,UBASH3A,50,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,,,,,,,,4,1,,,0,unavailable,insufficient_donors,At least three eligible donors per cohort are required
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,ppLSEC,10x 3' v3,BCL2L11,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,5.607684638448737,4.632276491889218,0.975408146559519,0.08241758241758242,0.08235294117647059,0.1655759162303665,0.07692307692307693,7,3,0.42668542287156086,1.029640902273897,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,ppLSEC,10x 3' v3,ETS2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,7.956327229107055,8.03783005675485,-0.08150282764779426,0.41,0.53125,0.4469895287958115,0.493006993006993,7,3,-0.11420130719093002,-0.04168139436204488,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,ppLSEC,10x 3' v3,PFKFB3,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.330495920551863,5.0913358754939,1.2391600450579627,0.2,0.15625,0.2107329842931937,0.1258741258741259,7,3,1.2133890189123964,1.2683220549790999,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,ppLSEC,10x 3' v3,PRKD2,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,6.34931690255751,7.2279652570417205,-0.878648354484211,0.20454545454545456,0.46875,0.20287958115183247,0.3181818181818182,7,3,-0.9974575751306567,-0.6630014570274394,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,ppLSEC,10x 3' v3,UBASH3A,20,PSC_minus_Control,10x 3' v3,10x 3' v3,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.0,0.0,7,residual_processing_confounding_flagged_for_sn,evaluable_descriptive_residual_processing_confounded,
