source_member,column,row_index,ensembl_id,is_excluded,exclusion_reason
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,450,ENSG00000089177,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,451,ENSG00000185482,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,452,ENSG00000163947,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,453,ENSG00000145819,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,454,ENSG00000196954,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,455,ENSG00000176845,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,456,ENSG00000014257,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,457,ENSG00000182326,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,458,ENSG00000103005,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,459,ENSG00000170667,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,460,ENSG00000117758,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,461,ENSG00000125629,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,462,ENSG00000158270,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,463,ENSG00000004468,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,464,ENSG00000081087,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,465,ENSG00000241399,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,466,ENSG00000121297,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,467,ENSG00000130052,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,468,ENSG00000162745,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,469,ENSG00000160209,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,470,ENSG00000158825,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,471,ENSG00000186350,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,472,ENSG00000136869,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,473,ENSG00000089327,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,474,ENSG00000152229,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,475,ENSG00000173905,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,476,ENSG00000136167,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,477,ENSG00000163625,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,478,ENSG00000154229,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,479,ENSG00000183486,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,480,ENSG00000075151,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,481,ENSG00000177628,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,482,ENSG00000117643,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,483,ENSG00000004478,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,484,ENSG00000103490,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,485,ENSG00000082996,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,486,ENSG00000153936,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,487,ENSG00000164733,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,488,ENSG00000109103,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,489,ENSG00000166912,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,490,ENSG00000171659,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,491,ENSG00000138378,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,492,ENSG00000068001,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,493,ENSG00000110841,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,494,ENSG00000196502,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,495,ENSG00000214063,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,496,ENSG00000116473,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,497,ENSG00000100558,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,498,ENSG00000198805,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,499,ENSG00000127914,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,500,ENSG00000068784,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,501,ENSG00000233452,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,502,ENSG00000188305,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,503,ENSG00000099337,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,504,ENSG00000159346,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,505,ENSG00000170921,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,506,ENSG00000111331,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,507,ENSG00000109743,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,508,ENSG00000172954,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,509,ENSG00000043462,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,510,ENSG00000144681,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,511,ENSG00000116679,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,512,ENSG00000169413,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,513,ENSG00000120162,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,514,ENSG00000108439,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,515,ENSG00000251442,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,516,ENSG00000147454,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,517,ENSG00000186088,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,518,ENSG00000129675,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,519,ENSG00000111729,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,520,ENSG00000241839,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,521,ENSG00000186815,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,522,ENSG00000162511,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,523,ENSG00000067066,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,524,ENSG00000156642,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,525,ENSG00000137628,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,526,ENSG00000048052,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,527,ENSG00000073756,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,528,ENSG00000076928,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,529,ENSG00000128340,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,530,ENSG00000274600,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,531,ENSG00000261371,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,532,ENSG00000050344,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,533,ENSG00000068903,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,534,ENSG00000257093,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,535,ENSG00000170385,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,536,ENSG00000138316,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,537,ENSG00000164574,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,538,ENSG00000260314,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,539,ENSG00000203739,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,540,ENSG00000075399,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,541,ENSG00000185340,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,542,ENSG00000158555,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,543,ENSG00000119681,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,544,ENSG00000165025,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,545,ENSG00000132205,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,546,ENSG00000005471,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,547,ENSG00000205726,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,548,ENSG00000028277,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,549,ENSG00000152457,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,550,ENSG00000145569,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,551,ENSG00000054965,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,552,ENSG00000242048,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,553,ENSG00000008282,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,554,ENSG00000136997,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,555,ENSG00000229391,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,556,ENSG00000254087,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,557,ENSG00000150510,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,558,ENSG00000116990,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,559,ENSG00000267534,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,560,ENSG00000204054,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,561,ENSG00000188641,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,562,ENSG00000170458,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,563,ENSG00000151117,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,564,ENSG00000183246,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,565,ENSG00000108854,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,566,ENSG00000120594,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,567,ENSG00000179241,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,568,ENSG00000134802,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,569,ENSG00000102879,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,570,ENSG00000153071,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,571,ENSG00000187796,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,572,ENSG00000140368,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,573,ENSG00000142227,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,574,ENSG00000115318,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,575,ENSG00000111110,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,576,ENSG00000145911,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,577,ENSG00000143183,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,578,ENSG00000155099,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,579,ENSG00000140199,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,580,ENSG00000065308,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,581,ENSG00000103043,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,582,ENSG00000135677,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,583,ENSG00000010327,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,584,ENSG00000182158,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,585,ENSG00000141447,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,586,ENSG00000105609,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,587,ENSG00000109861,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,588,ENSG00000162591,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,589,ENSG00000095383,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,590,ENSG00000215458,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,591,ENSG00000175040,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,592,ENSG00000163932,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,593,ENSG00000147202,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,594,ENSG00000106246,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,595,ENSG00000171867,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,596,ENSG00000185222,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,597,ENSG00000148400,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,598,ENSG00000152359,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,599,ENSG00000119865,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,600,ENSG00000100612,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,601,ENSG00000111145,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,602,ENSG00000123643,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,603,ENSG00000131759,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,604,ENSG00000184500,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,605,ENSG00000160255,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,606,ENSG00000162889,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,607,ENSG00000197943,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,608,ENSG00000105656,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,609,ENSG00000170542,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,610,ENSG00000152291,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,611,ENSG00000076067,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,612,ENSG00000101294,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,613,ENSG00000090520,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,614,ENSG00000125952,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,615,ENSG00000164048,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,616,ENSG00000263753,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,617,ENSG00000103160,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,618,ENSG00000144802,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,619,ENSG00000103042,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,620,ENSG00000132535,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,621,ENSG00000168421,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,622,ENSG00000127507,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,623,ENSG00000198265,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,624,ENSG00000165092,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,625,ENSG00000140497,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,626,ENSG00000168994,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,627,ENSG00000159788,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,628,ENSG00000248429,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,629,ENSG00000134769,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,630,ENSG00000128284,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,631,ENSG00000091157,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,632,ENSG00000181409,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,633,ENSG00000257354,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,634,ENSG00000166479,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,635,ENSG00000103335,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,636,ENSG00000173638,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,637,ENSG00000165168,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,638,ENSG00000196476,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,639,ENSG00000157870,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,640,ENSG00000163131,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,641,ENSG00000196083,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,642,ENSG00000128016,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,643,ENSG00000125505,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,644,ENSG00000163110,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,645,ENSG00000260231,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,646,ENSG00000122729,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,647,ENSG00000186522,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,648,ENSG00000227825,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,649,ENSG00000164402,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,650,ENSG00000059377,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,651,ENSG00000146828,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,652,ENSG00000168675,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,653,ENSG00000040933,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,654,ENSG00000103319,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,655,ENSG00000163864,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,656,ENSG00000091592,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,657,ENSG00000120708,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,658,ENSG00000181444,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,659,ENSG00000011422,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,660,ENSG00000130589,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,661,ENSG00000074855,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,662,ENSG00000167925,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,663,ENSG00000080200,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,664,ENSG00000079819,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,665,ENSG00000139318,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,666,ENSG00000160883,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,667,ENSG00000115020,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,668,ENSG00000164828,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,669,ENSG00000143603,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,670,ENSG00000148158,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,671,ENSG00000148288,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,672,ENSG00000122986,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,673,ENSG00000072518,false,
RNA-seq/RNAseq_biopsies/ets2_genesetsENSG_MASTER.csv,ETS2g1_DN,674,ENSG00000181191,false,
